lat(degree),lon(degree),time(h),sntmt_AFINN(_),sntmt_NLTK_comp(_),sntmt_NLTK_neg(_),sntmt_NLTK_neu(_),sntmt_NLTK_pos(_),temp(C),temp_max(C),temp_min(C),humidity(%),pressure(hPa),sky(__),sunrise(h),sunset(h),wind(m/s),wind_deg(degree),cloudiness(%),rain_3h(mm),snow_3h(mm)
34.0194,-118.4108,18.4188888889,0,0.0,0.0,1.0,0.0,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
40.6643,-73.9385,21.4194444444,1,0.3182,0.0,0.777,0.223,21.36,24,17,38,1014,Clear,6.26666666667,19.6333333333,2.1,340,1,nan,nan
39.9848,-82.985,21.4194444444,-8,-0.8979,0.456,0.544,0.0,17.99,19,17,52,1019,Clouds,6.88333333333,20.2166666667,2.6,30,90,nan,nan
40.0094,-75.1333,21.4194444444,2,0.07655,0.0,0.945,0.055,20.18,24,16,68,1015,Clear,6.36666666667,19.7,2.06,314.002,1,nan,nan
30.3072,-97.756,20.42,-4,-0.5423,0.241,0.759,0.0,28.12,30,27,58,1010,Clear,8.06666666667,21.0166666667,3.31,112.502,1,nan,nan
32.7757,-96.7967,20.4213888889,0,0.128,0.138,0.692,0.17,28.49,31,26,66,1012,Clear,7.95,21.0,4.6,80,1,nan,nan
39.7767,-86.1459,21.4222222222,-1,0.1779,0.248,0.392,0.359,21.65,23,19,72,1019,Clouds,7.1,20.4333333333,1.5,350,90,nan,nan
30.3072,-97.756,20.4230555556,0,0.0,0.0,1.0,0.0,30.14,32,27,78,1010,Clear,8.06666666667,21.0166666667,3.31,112.502,1,nan,nan
40.6643,-73.9385,21.4238888889,0,0.0,0.0,1.0,0.0,20.37,24,15,43,1015,Clear,6.26666666667,19.6333333333,2.76,318.002,1,nan,nan
35.2087,-80.8307,21.4241666667,0,0.0,0.0,1.0,0.0,23.83,26,22,73,1015,Clear,6.83333333333,19.9833333333,2.01,61.5023,1,nan,nan
32.8153,-117.135,18.4244444444,3,0.6361,0.0,0.488,0.512,21.09,23,19,73,1010,Clouds,9.31666666667,22.35,3.1,300,90,nan,nan
35.1035,-89.9785,20.4244444444,-1,-0.2693,0.1235,0.3185,0.0585,25.19,27,23,44,1015,Clouds,7.45,20.5833333333,5.7,40,20,nan,nan
29.7805,-95.3863,20.425,0,0.2732,0.0,0.588,0.412,29.22,31,27,66,1009,Clouds,7.91666666667,20.85,4.6,100,75,nan,nan
34.0194,-118.4108,18.4255555556,2,0.10115,0.0,0.939,0.061,24.57,28,21,77,1009,Clouds,9.35,22.45,4.6,220,40,nan,nan
30.3072,-97.756,20.4255555556,0,0.5994,0.0,0.837,0.163,28.12,30,27,58,1010,Clear,8.06666666667,21.0166666667,3.31,112.502,1,nan,nan
29.4724,-98.5251,20.4263888889,2,0.7034,0.066,0.712,0.222,28.63,30,27,74,1010,Thunderstorm,8.11666666667,21.05,3.1,170,20,nan,nan
30.337,-81.6613,20.4263888889,0,0.0,0.0,1.0,0.0,26.42,28,24,94,1013,Rain,6.98333333333,19.95,3.1,10,75,nan,nan
41.8376,-87.6818,20.4269444444,0,0.5574,0.0,0.395,0.605,18.28,19,17,72,1020,Clear,7.15,20.5666666667,4.6,40,1,nan,nan
38.9041,-77.0171,21.4272222222,0,0.0,0.0,1.0,0.0,21.13,25,18,47,1015,Clouds,6.51666666667,19.8,3.1,250,40,nan,nan
29.7805,-95.3863,20.4272222222,0,0.0,0.0,1.0,0.0,30.11,32,28,70,1010,Clear,7.91666666667,20.85,3.6,90,1,nan,nan
42.383,-83.1022,21.4280555556,0,0.368,0.0,0.78,0.22,16.51,17,16,59,1019,Clouds,6.83333333333,20.2833333333,3.6,350,40,nan,nan
36.2277,-115.264,18.4288888889,4,0.6124,0.0,0.643,0.357,32.58,33,32,26,1010,Clouds,9.11666666667,22.2833333333,4.6,60,20,nan,nan
40.6643,-73.9385,21.4291666667,2,0.3612,0.0,0.839,0.161,20.37,24,15,43,1015,Clear,6.26666666667,19.6333333333,2.76,318.002,1,nan,nan
36.2277,-115.264,18.4291666667,1,0.1591,0.0,0.925,0.075,32.58,33,32,26,1010,Clouds,9.11666666667,22.2833333333,4.6,60,20,nan,nan
40.0094,-75.1333,21.4297222222,0,0.0,0.0,1.0,0.0,19.42,23,16,46,1015,Clear,6.36666666667,19.7,3.6,330,1,nan,nan
29.7805,-95.3863,20.43,0,0.0,0.0,1.0,0.0,30.11,32,28,70,1010,Clear,7.91666666667,20.85,3.6,90,1,nan,nan
29.7805,-95.3863,20.4305555556,0,0.0,0.0,1.0,0.0,29.22,31,27,66,1009,Clouds,7.91666666667,20.85,4.6,100,75,nan,nan
29.4724,-98.5251,20.4313888889,2,-0.2317,0.129,0.871,0.0,28.63,30,27,74,1010,Thunderstorm,8.11666666667,21.05,3.1,170,20,nan,nan
29.7805,-95.3863,20.4313888889,-4,0.4644,0.049,0.826,0.125,29.22,31,27,66,1009,Clouds,7.91666666667,20.85,4.6,100,75,nan,nan
40.6643,-73.9385,21.4313888889,0,0.0,0.0,1.0,0.0,21.36,24,17,38,1014,Clear,6.26666666667,19.6333333333,2.1,340,1,nan,nan
37.7751,-122.4193,18.4316666667,1,0.5574,0.0,0.813,0.187,20.92,24,17,63,1011,Clouds,9.56666666667,22.8,6.2,280,20,nan,nan
40.0094,-75.1333,21.4319444444,0,0.0,0.0,1.0,0.0,20.18,24,16,68,1015,Clear,6.36666666667,19.7,2.06,314.002,1,nan,nan
40.6643,-73.9385,21.4325,0,0.368,0.0,0.826,0.174,20.37,24,15,43,1015,Clear,6.26666666667,19.6333333333,2.76,318.002,1,nan,nan
41.8376,-87.6818,20.4325,-4,0.431,0.0,0.584,0.416,18.28,19,17,72,1020,Clear,7.15,20.5666666667,4.6,40,1,nan,nan
29.7805,-95.3863,20.4330555556,4,0.7506,0.107,0.537,0.356,29.22,31,27,66,1009,Clouds,7.91666666667,20.85,4.6,100,75,nan,nan
34.0194,-118.4108,18.4333333333,9,0.836,0.0,0.645,0.355,24.57,28,21,77,1009,Clouds,9.35,22.45,4.6,220,40,nan,nan
45.537,-122.65,18.4336111111,3,0.4404,0.0,0.633,0.367,23.38,24,23,40,1016,Clouds,9.4,23.0,5.1,320,20,nan,nan
42.332,-71.0202,21.4336111111,2,0.25465,0.0,0.823,0.177,19.09,21,18,82,1014,Clear,6.03333333333,19.4833333333,1.81,147.502,1,nan,nan
34.0194,-118.4108,18.435,2,0.1806,0.0,0.881,0.119,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
29.4724,-98.5251,20.435,-1,0.05135,0.0785,0.8315,0.0905,28.63,30,27,74,1010,Thunderstorm,8.11666666667,21.05,3.1,170,20,nan,nan
40.0094,-75.1333,21.435,-2,-0.5904,0.299,0.701,0.0,19.42,23,16,46,1015,Clear,6.36666666667,19.7,3.6,330,1,nan,nan
40.6643,-73.9385,21.4361111111,1,0.2202,0.0,0.8955,0.1045,21.36,24,17,38,1014,Clear,6.26666666667,19.6333333333,2.1,340,1,nan,nan
42.332,-71.0202,21.4363888889,0,0.0,0.0,1.0,0.0,18.91,21,17,82,1015,Clear,6.03333333333,19.4833333333,2.6,310,1,nan,nan
29.7805,-95.3863,20.4363888889,1,0.1591,0.0,0.8425,0.1575,30.11,32,28,70,1010,Clear,7.91666666667,20.85,3.6,90,1,nan,nan
32.7795,-97.3463,20.4372222222,1,0.0,0.0,1.0,0.0,27.94,29,26,83,1012,Clear,7.98333333333,21.0333333333,2.6,30,1,nan,nan
32.7757,-96.7967,20.4375,9,0.6067,0.0,0.405333333333,0.594666666667,28.49,31,26,66,1012,Clear,7.95,21.0,4.6,80,1,nan,nan
38.9041,-77.0171,21.4380555556,3,0.4588,0.0,0.842,0.158,21.13,25,18,47,1015,Clouds,6.51666666667,19.8,3.1,250,40,nan,nan
36.1718,-86.785,20.4386111111,-7,-0.236533333333,0.116333333333,0.883666666667,0.0,24.79,26,23,57,1015,Clear,7.21666666667,20.4,2.1,360,1,nan,nan
32.7757,-96.7967,20.4413888889,0,0.0,0.0,1.0,0.0,28.14,29,27,62,1012,Clouds,7.95,21.0,5.7,100,75,nan,nan
39.9848,-82.985,21.4416666667,1,0.0,0.107,0.785,0.107,18.88,20,17,56,1018,Clouds,6.88333333333,20.2166666667,4.1,360,90,nan,nan
34.0194,-118.4108,18.4416666667,3,0.5859,0.0,0.73,0.27,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
34.0194,-118.4108,18.4419444444,0,-0.4215,0.141,0.859,0.0,24.57,28,21,77,1009,Clouds,9.35,22.45,4.6,220,40,nan,nan
34.0194,-118.4108,18.4419444444,2,0.27055,0.0,0.7635,0.2365,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
40.6643,-73.9385,21.4422222222,0,0.0,0.0,1.0,0.0,21.36,24,17,38,1014,Clear,6.26666666667,19.6333333333,2.1,340,1,nan,nan
41.8376,-87.6818,20.4427777778,0,0.0,0.0,1.0,0.0,17.3,18,16,72,1021,Clear,7.15,20.5666666667,3.1,40,1,nan,nan
47.6205,-122.3509,18.4436111111,0,0.0,0.0,1.0,0.0,21.33,22,20,43,1018,Clouds,9.31666666667,23.0333333333,4.1,320,75,nan,nan
41.8376,-87.6818,20.4452777778,0,0.4767,0.0,0.876,0.124,17.3,18,16,72,1021,Clear,7.15,20.5666666667,3.1,40,1,nan,nan
41.8376,-87.6818,20.4452777778,2,0.3291,0.0,0.885,0.115,18.28,19,17,72,1020,Clear,7.15,20.5666666667,4.6,40,1,nan,nan
34.0194,-118.4108,18.4455555556,2,0.4215,0.0,0.517,0.483,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
29.4724,-98.5251,20.4455555556,0,0.0,0.0,1.0,0.0,28.63,30,27,74,1010,Thunderstorm,8.11666666667,21.05,3.1,170,20,nan,nan
40.6643,-73.9385,21.4461111111,3,0.4404,0.0,0.734,0.266,20.37,24,15,43,1015,Clear,6.26666666667,19.6333333333,2.76,318.002,1,nan,nan
29.7805,-95.3863,20.4472222222,2,0.3612,0.0,0.762,0.238,30.11,32,28,70,1010,Clear,7.91666666667,20.85,3.6,90,1,nan,nan
29.7805,-95.3863,20.4475,-3,-0.6124,0.571,0.429,0.0,29.22,31,27,66,1009,Clouds,7.91666666667,20.85,4.6,100,75,nan,nan
47.6205,-122.3509,18.4477777778,2,0.23835,0.0,0.8465,0.1535,21.33,22,20,43,1018,Clouds,9.31666666667,23.0333333333,4.1,320,75,nan,nan
41.8376,-87.6818,20.4477777778,-6,-0.4019,0.196,0.681,0.123,17.3,18,16,72,1021,Clear,7.15,20.5666666667,3.1,40,1,nan,nan
31.8484,-106.427,19.4480555556,2,0.4588,0.0,0.893,0.107,27.96,29,27,32,1014,Clouds,8.61666666667,21.6166666667,2.1,170,90,nan,nan
38.9041,-77.0171,21.4480555556,3,0.2797,0.0,0.879,0.121,21.13,25,18,47,1015,Clouds,6.51666666667,19.8,3.1,250,40,nan,nan
34.0194,-118.4108,18.4486111111,4,0.3442,0.0,0.088,0.412,24.57,28,21,77,1009,Clouds,9.35,22.45,4.6,220,40,nan,nan
34.0194,-118.4108,18.4486111111,-2,-0.0516,0.221,0.574,0.205,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
40.6643,-73.9385,21.4486111111,0,0.0,0.0,1.0,0.0,21.36,24,17,38,1014,Clear,6.26666666667,19.6333333333,2.1,340,1,nan,nan
40.6643,-73.9385,21.4488888889,-1,-0.0986666666667,0.0653333333333,0.934666666667,0.0,20.37,24,15,43,1015,Clear,6.26666666667,19.6333333333,2.76,318.002,1,nan,nan
29.7805,-95.3863,20.4494444444,-2,-0.0251,0.162333333333,0.687,0.150666666667,30.11,32,28,70,1010,Clear,7.91666666667,20.85,3.6,90,1,nan,nan
40.0094,-75.1333,21.4502777778,3,0.0047,0.195,0.6895,0.1155,19.42,23,16,46,1015,Clear,6.36666666667,19.7,3.6,330,1,nan,nan
33.5722,-112.088,18.4513888889,-1,-0.1027,0.063,0.938,0.0,38.33,39,38,16,1005,Clear,8.95,22.0333333333,0.96,261.002,1,nan,nan
40.6643,-73.9385,21.4519444444,0,0.0,0.0,1.0,0.0,20.37,24,15,43,1015,Clear,6.26666666667,19.6333333333,2.76,318.002,1,nan,nan
38.1781,-85.6667,21.4519444444,-8,-0.435,0.27,0.73,0.0,23.34,25,20,72,1017,Clear,7.1,20.3666666667,2.16,4.50232,1,nan,nan
39.3002,-76.6105,21.4522222222,2,0.3612,0.0,0.828,0.172,21.86,26,18,47,1015,Rain,6.46666666667,19.7833333333,3.1,250,40,nan,nan
34.0194,-118.4108,18.4522222222,0,0.0,0.0,1.0,0.0,24.57,28,21,77,1009,Clouds,9.35,22.45,4.6,220,40,nan,nan
34.0194,-118.4108,18.4525,7,0.85,0.0,0.571,0.429,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
32.7795,-97.3463,20.4530555556,0,0.0,0.0,1.0,0.0,28.6,31,26,79,1012,Clear,7.98333333333,21.0333333333,4.6,70,1,nan,nan
34.0194,-118.4108,18.4533333333,-4,-0.5423,0.259,0.741,0.0,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
32.8153,-117.135,18.4536111111,-3,-0.4939,0.267,0.603,0.129,21.7,24,20,73,1010,Clouds,9.31666666667,22.35,3.6,280,90,nan,nan
29.7805,-95.3863,20.4536111111,3,0.6369,0.0,0.625,0.375,29.22,31,27,66,1009,Clouds,7.91666666667,20.85,4.6,100,75,nan,nan
40.6643,-73.9385,21.4561111111,2,0.179966666667,0.0,0.863,0.137,21.36,24,17,38,1014,Clear,6.26666666667,19.6333333333,2.1,340,1,nan,nan
34.0194,-118.4108,18.4563888889,1,0.0772,0.0,0.92,0.08,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
42.383,-83.1022,21.4563888889,0,0.0,0.0,1.0,0.0,16.6,17,16,55,1020,Clouds,6.83333333333,20.2833333333,2.1,310,40,nan,nan
34.0194,-118.4108,18.4563888889,0,0.0,0.0,1.0,0.0,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
34.0194,-118.4108,18.4563888889,1,0.0772,0.0,0.92,0.08,24.57,28,21,77,1009,Clouds,9.35,22.45,4.6,220,40,nan,nan
40.6643,-73.9385,21.4569444444,1,0.34,0.0,0.915,0.085,20.37,24,15,43,1015,Clear,6.26666666667,19.6333333333,2.76,318.002,1,nan,nan
32.7757,-96.7967,20.4577777778,2,0.4404,0.0,0.861,0.139,28.49,31,26,66,1012,Clear,7.95,21.0,4.6,80,1,nan,nan
42.332,-71.0202,21.4588888889,0,0.11315,0.0,0.806,0.194,17.36,19,16,77,1014,Clouds,6.03333333333,19.4833333333,2.1,130,20,nan,nan
29.7805,-95.3863,20.4591666667,-8,-0.353766666667,0.207666666667,0.792333333333,0.0,30.11,32,28,70,1010,Clear,7.91666666667,20.85,3.6,90,1,nan,nan
37.7751,-122.4193,18.4597222222,0,0.0,0.0,1.0,0.0,20.92,24,17,63,1011,Clouds,9.56666666667,22.8,6.2,280,20,nan,nan
42.332,-71.0202,21.4597222222,5,0.31245,0.0,0.819,0.181,19.09,21,18,82,1014,Clear,6.03333333333,19.4833333333,1.81,147.502,1,nan,nan
32.7757,-96.7967,20.46,-5,-0.5994,0.231,0.769,0.0,28.14,29,27,62,1012,Clouds,7.95,21.0,5.7,100,75,nan,nan
39.7767,-86.1459,21.46,3,0.5542,0.0,0.807,0.193,21.64,23,19,72,1019,Clouds,7.1,20.4333333333,1.5,350,90,nan,nan
39.9848,-82.985,21.4602777778,-2,-0.21945,0.3715,0.6285,0.0,17.99,19,17,52,1019,Clouds,6.88333333333,20.2166666667,2.6,30,90,nan,nan
39.3002,-76.6105,21.4605555556,2,0.2023,0.0,0.87,0.13,21.86,26,18,47,1015,Rain,6.46666666667,19.7833333333,3.1,250,40,nan,nan
32.7757,-96.7967,20.4608333333,2,0.3612,0.0,0.848,0.152,28.14,29,27,62,1012,Clouds,7.95,21.0,5.7,100,75,nan,nan
40.6643,-73.9385,21.4611111111,0,0.5574,0.0,0.69,0.31,21.36,24,17,38,1014,Clear,6.26666666667,19.6333333333,2.1,340,1,nan,nan
37.7751,-122.4193,18.4619444444,0,0.0,0.0,1.0,0.0,20.92,24,17,63,1011,Clouds,9.56666666667,22.8,6.2,280,20,nan,nan
32.7795,-97.3463,20.4622222222,7,0.836,0.0,0.559,0.441,28.6,31,26,79,1012,Clear,7.98333333333,21.0333333333,4.6,70,1,nan,nan
41.8376,-87.6818,20.4625,7,0.7845,0.0,0.303,0.697,17.3,18,16,72,1021,Clear,7.15,20.5666666667,3.1,40,1,nan,nan
34.0194,-118.4108,18.4630555556,0,-0.1366,0.08,0.92,0.0,24.57,28,21,77,1009,Clouds,9.35,22.45,4.6,220,40,nan,nan
37.7751,-122.4193,18.4630555556,3,0.6249,0.0,0.495,0.505,20.92,24,17,63,1011,Clouds,9.56666666667,22.8,6.2,280,20,nan,nan
34.0194,-118.4108,18.4633333333,0,0.0,0.0,1.0,0.0,24.57,28,21,77,1009,Clouds,9.35,22.45,4.6,220,40,nan,nan
36.2277,-115.264,18.4636111111,1,0.2897,0.0715,0.594,0.3345,32.58,33,32,26,1010,Clouds,9.11666666667,22.2833333333,4.6,60,20,nan,nan
29.4724,-98.5251,20.4641666667,4,0.7096,0.0,0.504,0.496,28.63,30,27,74,1010,Thunderstorm,8.11666666667,21.05,3.1,170,20,nan,nan
36.2277,-115.264,18.4644444444,0,0.0,0.0,1.0,0.0,32.58,33,32,26,1010,Clouds,9.11666666667,22.2833333333,4.6,60,20,nan,nan
47.6205,-122.3509,18.4652777778,0,0.0,0.0,1.0,0.0,21.33,22,20,43,1018,Clouds,9.31666666667,23.0333333333,4.1,320,75,nan,nan
32.8153,-117.135,18.4652777778,-4,0.0,0.0,1.0,0.0,21.09,23,19,73,1010,Clouds,9.31666666667,22.35,3.1,300,90,nan,nan
29.7805,-95.3863,20.4655555556,2,0.3612,0.0,0.762,0.238,30.11,32,28,70,1010,Clear,7.91666666667,20.85,3.6,90,1,nan,nan
32.7795,-97.3463,20.4655555556,0,0.0,0.0,1.0,0.0,27.94,29,26,83,1012,Clear,7.98333333333,21.0333333333,2.6,30,1,nan,nan
40.6643,-73.9385,21.4655555556,3,0.2787,0.0,0.8765,0.1235,21.36,24,17,38,1014,Clear,6.26666666667,19.6333333333,2.1,340,1,nan,nan
34.0194,-118.4108,18.4661111111,2,0.2023,0.0,0.816,0.184,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
37.7751,-122.4193,18.4669444444,3,0.4927,0.0,0.653,0.347,21.83,26,18,47,1009,Clear,9.56666666667,22.8,4.6,220,1,nan,nan
34.0194,-118.4108,18.4672222222,0,0.0,0.0,1.0,0.0,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
39.9848,-82.985,21.4675,2,0.4019,0.0,0.748,0.252,18.88,20,17,56,1018,Clouds,6.88333333333,20.2166666667,4.1,360,90,nan,nan
39.9848,-82.985,21.4677777778,0,0.0,0.0,1.0,0.0,17.99,19,17,52,1019,Clouds,6.88333333333,20.2166666667,2.6,30,90,nan,nan
32.7757,-96.7967,20.4677777778,0,0.0,0.0,1.0,0.0,28.49,31,26,66,1012,Clear,7.95,21.0,4.6,80,1,nan,nan
34.0194,-118.4108,18.4680555556,0,0.0,0.0,1.0,0.0,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
39.3002,-76.6105,21.4680555556,0,0.0,0.0,1.0,0.0,21.86,26,18,47,1015,Rain,6.46666666667,19.7833333333,3.1,250,40,nan,nan
41.8376,-87.6818,20.4686111111,0,-0.1877,0.181,0.689,0.13,17.3,18,16,72,1021,Clear,7.15,20.5666666667,3.1,40,1,nan,nan
39.7618,-104.8806,19.4688888889,0,0.0,0.0,1.0,0.0,22.44,25,16,25,1018,Thunderstorm,8.35,21.6833333333,3.6,260,40,nan,nan
34.0194,-118.4108,18.4688888889,3,0.4215,0.0,0.763,0.237,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
40.6643,-73.9385,21.4691666667,1,-0.1858,0.132,0.809,0.059,21.36,24,17,38,1014,Clear,6.26666666667,19.6333333333,2.1,340,1,nan,nan
29.7805,-95.3863,20.4702777778,0,0.2023,0.0,0.878,0.122,29.22,31,27,66,1009,Clouds,7.91666666667,20.85,4.6,100,75,nan,nan
29.4724,-98.5251,20.4705555556,2,0.21075,0.0,0.8905,0.1095,28.63,30,27,74,1010,Thunderstorm,8.11666666667,21.05,3.1,170,20,nan,nan
42.332,-71.0202,21.4708333333,0,0.0,0.0,1.0,0.0,17.36,19,16,77,1014,Clouds,6.03333333333,19.4833333333,2.1,130,20,nan,nan
40.6643,-73.9385,21.4711111111,0,-0.133966666667,0.158,0.842,0.0,21.36,24,17,38,1014,Clear,6.26666666667,19.6333333333,2.1,340,1,nan,nan
34.0194,-118.4108,18.4711111111,0,0.0,0.0,1.0,0.0,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
39.7618,-104.8806,19.4713888889,-2,0.47955,0.0,0.707,0.293,22.44,25,16,25,1018,Thunderstorm,8.35,21.6833333333,3.6,260,40,nan,nan
32.7757,-96.7967,20.4716666667,0,0.3612,0.0,0.545,0.455,28.14,29,27,62,1012,Clouds,7.95,21.0,5.7,100,75,nan,nan
40.6643,-73.9385,21.4719444444,0,0.0,0.0,1.0,0.0,21.36,24,17,38,1014,Clear,6.26666666667,19.6333333333,2.1,340,1,nan,nan
29.4724,-98.5251,20.4719444444,0,0.0,0.0,1.0,0.0,27.76,29,27,78,1009,Clear,8.11666666667,21.05,1.71,55.5023,1,nan,nan
32.7757,-96.7967,20.4719444444,-5,-0.5859,0.147,0.853,0.0,28.49,31,26,66,1012,Clear,7.95,21.0,4.6,80,1,nan,nan
45.537,-122.65,18.4719444444,-7,-0.42405,0.1845,0.8155,0.0,23.38,24,23,40,1016,Clouds,9.4,23.0,5.1,320,20,nan,nan
34.0194,-118.4108,18.4722222222,2,0.10115,0.0835,0.794,0.1225,24.57,28,21,77,1009,Clouds,9.35,22.45,4.6,220,40,nan,nan
41.8376,-87.6818,20.4736111111,-4,-0.4939,0.287,0.563,0.15,17.3,18,16,72,1021,Clear,7.15,20.5666666667,3.1,40,1,nan,nan
34.0194,-118.4108,18.4736111111,2,0.17,0.0,0.903,0.097,24.57,28,21,77,1009,Clouds,9.35,22.45,4.6,220,40,nan,nan
35.1035,-89.9785,20.4738888889,-4,0.5255,0.0,0.793,0.207,22.76,26,21,47,1015,Clouds,7.45,20.5833333333,3.6,30,20,nan,nan
36.2277,-115.264,18.4738888889,1,0.4767,0.0,0.829,0.171,32.58,33,32,26,1010,Clouds,9.11666666667,22.2833333333,4.6,60,20,nan,nan
32.8153,-117.135,18.4741666667,0,0.0,0.0,1.0,0.0,21.09,23,19,73,1010,Clouds,9.31666666667,22.35,3.1,300,90,nan,nan
39.9848,-82.985,21.4741666667,0,0.0,0.0,1.0,0.0,18.88,20,17,56,1018,Clouds,6.88333333333,20.2166666667,4.1,360,90,nan,nan
42.332,-71.0202,21.4741666667,1,0.5719,0.0,0.749,0.251,17.36,19,16,77,1014,Clouds,6.03333333333,19.4833333333,2.1,130,20,nan,nan
45.537,-122.65,18.4744444444,0,0.0,0.0,1.0,0.0,23.87,26,22,36,1017,Clouds,9.4,23.0,4.1,320,20,nan,nan
36.1718,-86.785,20.4747222222,-2,-0.0344,0.100333333333,0.899666666667,0.0,22.39,24,20,68,1016,Clear,7.21666666667,20.4,2.56,37.0023,1,nan,nan
41.8376,-87.6818,20.4747222222,2,0.26995,0.0,0.6115,0.3885,18.28,19,17,72,1020,Clear,7.15,20.5666666667,4.6,40,1,nan,nan
34.0194,-118.4108,18.4752777778,0,0.0,0.0,1.0,0.0,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
40.6643,-73.9385,21.4758333333,3,0.169766666667,0.0,0.825666666667,0.174333333333,21.36,24,17,38,1014,Clear,6.26666666667,19.6333333333,2.1,340,1,nan,nan
36.2277,-115.264,18.4763888889,0,0.0,0.0,1.0,0.0,32.58,33,32,26,1010,Clouds,9.11666666667,22.2833333333,4.6,60,20,nan,nan
40.0094,-75.1333,21.4766666667,2,0.2042,0.0,0.9005,0.0995,20.18,24,16,68,1015,Clear,6.36666666667,19.7,2.06,314.002,1,nan,nan
40.6643,-73.9385,21.4766666667,-6,-0.875,0.417,0.583,0.0,20.37,24,15,43,1015,Clear,6.26666666667,19.6333333333,2.76,318.002,1,nan,nan
32.7757,-96.7967,20.4772222222,2,0.4767,0.0,0.693,0.307,28.49,31,26,66,1012,Clear,7.95,21.0,4.6,80,1,nan,nan
32.7757,-96.7967,20.4772222222,0,0.0,0.0,1.0,0.0,28.14,29,27,62,1012,Clouds,7.95,21.0,5.7,100,75,nan,nan
32.8153,-117.135,18.4777777778,3,0.2997,0.0,0.821,0.179,21.7,24,20,73,1010,Clouds,9.31666666667,22.35,3.6,280,90,nan,nan
34.0194,-118.4108,18.4777777778,0,0.0,0.0,1.0,0.0,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
37.7751,-122.4193,18.4783333333,0,0.2732,0.054,0.849,0.097,21.83,26,18,47,1009,Clear,9.56666666667,22.8,4.6,220,1,nan,nan
32.8153,-117.135,18.4788888889,1,0.08038,0.0,0.8,0.2,21.09,23,19,73,1010,Clouds,9.31666666667,22.35,3.1,300,90,nan,nan
42.332,-71.0202,21.4794444444,-1,0.0258,0.12,0.756,0.124,19.09,21,18,82,1014,Clear,6.03333333333,19.4833333333,1.81,147.502,1,nan,nan
34.0194,-118.4108,18.4802777778,0,0.0,0.0,1.0,0.0,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
41.8376,-87.6818,20.4802777778,0,0.0,0.0,1.0,0.0,18.28,19,17,72,1020,Clear,7.15,20.5666666667,4.6,40,1,nan,nan
34.0194,-118.4108,18.4805555556,0,0.0,0.0,1.0,0.0,23.42,27,21,64,1008,Clear,9.35,22.45,2.1,None,1,nan,nan
32.7757,-96.7967,20.4811111111,-5,-0.7003,0.279,0.721,0.0,28.49,31,26,66,1012,Clear,7.95,21.0,4.6,80,1,nan,nan
39.9848,-82.985,21.4811111111,3,0.8126,0.121,0.469,0.41,17.99,19,17,52,1019,Clouds,6.88333333333,20.2166666667,2.6,30,90,nan,nan
42.332,-71.0202,21.4813888889,-4,-0.6808,0.519,0.385,0.096,19.09,21,18,82,1014,Clear,6.03333333333,19.4833333333,1.81,147.502,1,nan,nan
38.1781,-85.6667,21.4813888889,3,0.301366666667,0.0,0.762333333333,0.237666666667,23.34,25,20,72,1017,Clear,7.1,20.3666666667,2.16,4.50232,1,nan,nan
29.4724,-98.5251,20.4819444444,0,0.0,0.0,1.0,0.0,28.63,30,27,74,1010,Thunderstorm,8.11666666667,21.05,3.1,170,20,nan,nan
29.7805,-95.3863,20.485,-2,-0.226966666667,0.322333333333,0.618,0.0596666666667,29.22,31,27,66,1009,Clouds,7.91666666667,20.85,4.6,100,75,nan,nan
29.7805,-95.3863,20.4852777778,-1,-0.09,0.079,0.855,0.065,30.11,32,28,70,1010,Clear,7.91666666667,20.85,3.6,90,1,nan,nan
30.3072,-97.756,20.4855555556,0,0.0,0.0,1.0,0.0,28.12,30,27,58,1010,Clear,8.06666666667,21.0166666667,3.31,112.502,1,nan,nan
39.3002,-76.6105,21.4858333333,0,0.0,0.0,1.0,0.0,21.86,26,18,47,1015,Rain,6.46666666667,19.7833333333,3.1,250,40,nan,nan
